,chem_colors,chem_pc1,chem_pc2,docking_score,label,mmgbsa,png,site_colors,site_pc1,site_pc2,url
ZINC000071281561,#1b85b8,-0.6390538787982937,1.6307795893882011,-5.401326933061969,ZINC000071281561,-58.1793710794991,http://zinc15.docking.org/substances/ZINC000071281561.png,#cb2636,-0.563879923786947,2.541911425876462,http://zinc15.docking.org/substances/ZINC000071281561/
ZINC000216402910,#1b85b8,-0.6401235564738332,2.4562017871962993,-6.414257667916139,ZINC000216402910,-57.9959883952979,http://zinc15.docking.org/substances/ZINC000216402910.png,#6abf5a,-3.6535157919277186,-1.3584400826020042,http://zinc15.docking.org/substances/ZINC000216402910/
ZINC000012536310,#5a5255,-1.305988152783027,-0.36048106488662435,-5.747857735719019,ZINC000012536310,-57.9427830059976,http://zinc15.docking.org/substances/ZINC000012536310.png,#cb2636,-0.23538194357462378,0.7935997064983621,http://zinc15.docking.org/substances/ZINC000012536310/
ZINC000067821171,#5a5255,-0.022551647503532113,-0.5431097289256984,-6.120534193889481,ZINC000067821171,-57.934357472098796,http://zinc15.docking.org/substances/ZINC000067821171.png,#cb2636,-0.9569552143689688,2.6448493897400867,http://zinc15.docking.org/substances/ZINC000067821171/
ZINC000015672213,#1b85b8,0.005902545328973205,1.3063588970431557,-5.3089416311352196,ZINC000015672213,-57.9307075594988,http://zinc15.docking.org/substances/ZINC000015672213.png,#cb2636,-0.9482460296622149,2.8584660933502772,http://zinc15.docking.org/substances/ZINC000015672213/
ZINC000020453524,#1b85b8,-0.7198736560864133,2.892086633394891,-5.719679761051119,ZINC000020453524,-57.9287014047986,http://zinc15.docking.org/substances/ZINC000020453524.png,#6abf5a,-3.621512460474225,-0.7023983099387429,http://zinc15.docking.org/substances/ZINC000020453524/
ZINC000252320829,#5a5255,-0.8334215589010089,0.7472950398007459,-5.54844804433342,ZINC000252320829,-57.8687963638004,http://zinc15.docking.org/substances/ZINC000252320829.png,#cb2636,-1.9607480397036607,2.8537220195006383,http://zinc15.docking.org/substances/ZINC000252320829/
ZINC000012526015,#5a5255,-0.3469981677817939,-0.36967923485762244,-6.01821460897785,ZINC000012526015,-57.864063731798495,http://zinc15.docking.org/substances/ZINC000012526015.png,#cb2636,0.3460176737552436,1.7299784935920755,http://zinc15.docking.org/substances/ZINC000012526015/
ZINC000091807541,#559e83,0.8711568231249148,-0.5105949084375223,-5.401262467340831,ZINC000091807541,-57.86062798209971,http://zinc15.docking.org/substances/ZINC000091807541.png,#ff8b27,1.1771053488829089,-2.5409453814477434,http://zinc15.docking.org/substances/ZINC000091807541/
ZINC000097730166,#5a5255,-0.9836409276950856,0.08135061684062289,-5.504393050376001,ZINC000097730166,-57.848885466468296,http://zinc15.docking.org/substances/ZINC000097730166.png,#cb2636,-0.533190945466869,0.47417391972408507,http://zinc15.docking.org/substances/ZINC000097730166/
ZINC000253561388,#ae5a41,-1.0315733415482178,-0.019739909642449868,-6.07101894302635,ZINC000253561388,-57.821299879498795,http://zinc15.docking.org/substances/ZINC000253561388.png,#cb2636,-1.9892360707658154,2.182881881232469,http://zinc15.docking.org/substances/ZINC000253561388/
ZINC000238950533,#ae5a41,-2.3676391442183795,-0.7088753866974528,-6.016831690397231,ZINC000238950533,-57.8110763605,http://zinc15.docking.org/substances/ZINC000238950533.png,#ff8b27,-1.3735353524282568,-1.4815679202399537,http://zinc15.docking.org/substances/ZINC000238950533/
ZINC000005437434,#5a5255,-1.0098556001209011,-0.6297713062799396,-6.21991569431062,ZINC000005437434,-57.804486693101396,http://zinc15.docking.org/substances/ZINC000005437434.png,#cb2636,-2.4075163442167398,1.8966387220876808,http://zinc15.docking.org/substances/ZINC000005437434/
ZINC000036094026,#5a5255,-0.17147035083665607,-0.22148601514897379,-6.275740735022239,ZINC000036094026,-57.7008951807984,http://zinc15.docking.org/substances/ZINC000036094026.png,#cb2636,-2.6661625376710445,1.427888626823938,http://zinc15.docking.org/substances/ZINC000036094026/
ZINC000077378486,#559e83,1.9078453859289155,0.48388235295658716,-6.332535607114849,ZINC000077378486,-57.6957259776282,http://zinc15.docking.org/substances/ZINC000077378486.png,#cb2636,-2.041573080087935,1.9898602140804798,http://zinc15.docking.org/substances/ZINC000077378486/
ZINC000100751486,#5a5255,-0.8972551769232784,-0.6362579771608224,-6.15004465757748,ZINC000100751486,-57.6937099597999,http://zinc15.docking.org/substances/ZINC000100751486.png,#cb2636,0.6395964532114685,2.993982067929556,http://zinc15.docking.org/substances/ZINC000100751486/
ZINC000040149307,#1b85b8,-0.17087313211632674,1.3077057049091896,-5.5856845997304,ZINC000040149307,-57.660768474896,http://zinc15.docking.org/substances/ZINC000040149307.png,#cb2636,-2.022423874238004,1.8848882705338457,http://zinc15.docking.org/substances/ZINC000040149307/
ZINC000005456144,#5a5255,-0.5240758376845296,-0.1607412617012362,-5.2836506654815505,ZINC000005456144,-57.6260104844005,http://zinc15.docking.org/substances/ZINC000005456144.png,#cb2636,0.7424338463011247,1.2351465888698137,http://zinc15.docking.org/substances/ZINC000005456144/
ZINC000097237343,#5a5255,-0.10778043988683947,-0.6115434400778554,-5.59717446322302,ZINC000097237343,-57.609345322998706,http://zinc15.docking.org/substances/ZINC000097237343.png,#6abf5a,-3.9135668419351117,-1.2394271411780247,http://zinc15.docking.org/substances/ZINC000097237343/
ZINC000021167992,#1b85b8,-0.40362390219843886,1.8809380507204174,-5.4042436057337,ZINC000021167992,-57.6089934659976,http://zinc15.docking.org/substances/ZINC000021167992.png,#cb2636,-2.287817035119965,1.9484589589314734,http://zinc15.docking.org/substances/ZINC000021167992/
ZINC000238900754,#ae5a41,-2.0440277805287588,-0.6525149476691773,-7.020724704960441,ZINC000238900754,-57.592013218199995,http://zinc15.docking.org/substances/ZINC000238900754.png,#cb2636,-2.372614242451066,2.0731149615497033,http://zinc15.docking.org/substances/ZINC000238900754/
ZINC000004545954,#5a5255,-0.3336885787046149,-1.0542296481043785,-6.753904249064269,ZINC000004545954,-57.5226608446974,http://zinc15.docking.org/substances/ZINC000004545954.png,#6abf5a,-2.6763580353818983,1.2579811654050477,http://zinc15.docking.org/substances/ZINC000004545954/
ZINC000219323193,#1b85b8,-0.6393927596215156,1.1731916088359629,-5.308715549477269,ZINC000219323193,-57.5113302302161,http://zinc15.docking.org/substances/ZINC000219323193.png,#cb2636,-0.6512362896649205,1.6076816666112084,http://zinc15.docking.org/substances/ZINC000219323193/
ZINC000072340479,#1b85b8,0.01017110009953944,1.5755201678089006,-5.558366684185951,ZINC000072340479,-57.51068157509871,http://zinc15.docking.org/substances/ZINC000072340479.png,#ff8b27,0.4227934399104584,0.11781219019431967,http://zinc15.docking.org/substances/ZINC000072340479/
ZINC000003670318,#5a5255,-0.40601001919656093,-0.30366986707005583,-6.1330573368916,ZINC000003670318,-57.377023104600106,http://zinc15.docking.org/substances/ZINC000003670318.png,#cb2636,-2.0977203271889135,2.0038487043570767,http://zinc15.docking.org/substances/ZINC000003670318/
ZINC000008863537,#5a5255,-1.3721724237487336,0.002390754571753719,-5.28159168504372,ZINC000008863537,-57.341230024198,http://zinc15.docking.org/substances/ZINC000008863537.png,#ff8b27,0.5914168792769497,-0.28122146493798683,http://zinc15.docking.org/substances/ZINC000008863537/
ZINC000005395949,#ae5a41,-1.3458338609368095,-1.3037033717911455,-5.862020661553349,ZINC000005395949,-57.3153634437076,http://zinc15.docking.org/substances/ZINC000005395949.png,#cb2636,-2.2927244341770074,2.506278867278827,http://zinc15.docking.org/substances/ZINC000005395949/
ZINC000217965869,#559e83,0.8427571952069961,-0.9070944404182307,-5.2066703284691105,ZINC000217965869,-57.295095876099396,http://zinc15.docking.org/substances/ZINC000217965869.png,#cb2636,-0.6404426200790826,1.7369281122167073,http://zinc15.docking.org/substances/ZINC000217965869/
ZINC000021876776,#1b85b8,0.29010008400916787,1.4772499184454528,-6.13789150501937,ZINC000021876776,-57.2301820338107,http://zinc15.docking.org/substances/ZINC000021876776.png,#cb2636,-1.527031990180934,1.4443792328326326,http://zinc15.docking.org/substances/ZINC000021876776/
ZINC000032754073,#5a5255,-0.7860143211605276,-0.07996603811915827,-5.36994857454793,ZINC000032754073,-57.226085380098105,http://zinc15.docking.org/substances/ZINC000032754073.png,#ff8b27,0.4812307365019474,-0.6085199320300256,http://zinc15.docking.org/substances/ZINC000032754073/
ZINC000067605180,#5a5255,-0.2956459741910875,-0.8894660323813307,-7.37431356788512,ZINC000067605180,-57.221532323099396,http://zinc15.docking.org/substances/ZINC000067605180.png,#cb2636,-2.112407796086585,1.2979069490056026,http://zinc15.docking.org/substances/ZINC000067605180/
ZINC000004533803,#5a5255,-1.3160541016665803,-0.3448401017407994,-5.750858453399121,ZINC000004533803,-57.216956454300096,http://zinc15.docking.org/substances/ZINC000004533803.png,#ff8b27,1.5297788956696585,0.025017517292984803,http://zinc15.docking.org/substances/ZINC000004533803/
ZINC000008971049,#5a5255,-1.1174457219057106,-0.7561754970874889,-5.66946309113235,ZINC000008971049,-57.2145781071995,http://zinc15.docking.org/substances/ZINC000008971049.png,#ff8b27,0.2116191138228933,-0.010770843229889254,http://zinc15.docking.org/substances/ZINC000008971049/
ZINC000009671756,#5a5255,-0.806408936056575,-0.7352966050941077,-5.20927341227522,ZINC000009671756,-57.1778543911969,http://zinc15.docking.org/substances/ZINC000009671756.png,#cb2636,-2.1552207059705406,1.4596868953445405,http://zinc15.docking.org/substances/ZINC000009671756/
ZINC000033697216,#559e83,1.0413618762954686,-0.6998785676644875,-7.14712984000696,ZINC000033697216,-57.1776370406988,http://zinc15.docking.org/substances/ZINC000033697216.png,#cb2636,-2.5684958939786795,1.9841907981405584,http://zinc15.docking.org/substances/ZINC000033697216/
ZINC000585269676,#1b85b8,0.5597291324039007,2.0379528856955242,-7.3620752145532595,ZINC000585269676,-57.13331911790011,http://zinc15.docking.org/substances/ZINC000585269676.png,#6abf5a,-1.6898109849345693,1.6800271039522718,http://zinc15.docking.org/substances/ZINC000585269676/
ZINC000020393925,#1b85b8,-1.262067525301093,1.894357156226218,-5.864006035830231,ZINC000020393925,-57.1201894281985,http://zinc15.docking.org/substances/ZINC000020393925.png,#cb2636,-2.1998058653994708,2.2523399797035815,http://zinc15.docking.org/substances/ZINC000020393925/
ZINC000022829404,#1b85b8,0.13384054594264055,2.2441658016695563,-5.3931670118365505,ZINC000022829404,-57.113313421599706,http://zinc15.docking.org/substances/ZINC000022829404.png,#554c78,1.3453048470934406,1.432184848015256,http://zinc15.docking.org/substances/ZINC000022829404/
ZINC000003655832,#5a5255,-0.9556091211577922,0.468194104489709,-5.799152406787409,ZINC000003655832,-57.1101159149985,http://zinc15.docking.org/substances/ZINC000003655832.png,#6abf5a,-3.132892717627159,1.4442885293213485,http://zinc15.docking.org/substances/ZINC000003655832/
ZINC000019655186,#1b85b8,-0.27343855190947547,1.1885414662215517,-5.3002082346592,ZINC000019655186,-57.106013788798,http://zinc15.docking.org/substances/ZINC000019655186.png,#6abf5a,-2.0384222808883052,-1.8575817937987715,http://zinc15.docking.org/substances/ZINC000019655186/
ZINC000003435055,#5a5255,-0.544350382107396,-0.4811222562134696,-5.30622722437875,ZINC000003435055,-57.1038769626975,http://zinc15.docking.org/substances/ZINC000003435055.png,#cb2636,-1.4978815726384787,2.144410895583622,http://zinc15.docking.org/substances/ZINC000003435055/
ZINC000585285914,#559e83,1.0784055443667158,-0.3922645667784247,-8.67249893575277,ZINC000585285914,-57.1022476683975,http://zinc15.docking.org/substances/ZINC000585285914.png,#ff8b27,1.1308600383951115,-1.1829277891440912,http://zinc15.docking.org/substances/ZINC000585285914/
ZINC000006589315,#559e83,0.30354619553871226,-0.5433542577509515,-5.21507379867047,ZINC000006589315,-57.0463059081194,http://zinc15.docking.org/substances/ZINC000006589315.png,#cb2636,-0.9538097230167241,1.5925203586793206,http://zinc15.docking.org/substances/ZINC000006589315/
ZINC000072371158,#559e83,1.4016069579017847,-0.5860252085705936,-5.56860426902029,ZINC000072371158,-57.019570718301104,http://zinc15.docking.org/substances/ZINC000072371158.png,#6abf5a,-3.0934904974451274,0.8316432655008364,http://zinc15.docking.org/substances/ZINC000072371158/
ZINC000022935482,#1b85b8,-1.1894343366834286,2.4183574644879884,-5.38208772639368,ZINC000022935482,-56.981378874432295,http://zinc15.docking.org/substances/ZINC000022935482.png,#cb2636,-1.7756539636788335,1.4508921838746618,http://zinc15.docking.org/substances/ZINC000022935482/
ZINC000020241525,#1b85b8,-0.4390253346080446,1.4502255739146828,-5.77219797653501,ZINC000020241525,-56.97258808569679,http://zinc15.docking.org/substances/ZINC000020241525.png,#6abf5a,-2.8658558414406374,-0.14765636469281535,http://zinc15.docking.org/substances/ZINC000020241525/
ZINC000035421510,#559e83,2.066152609274311,1.1666221110693973,-7.409545990945849,ZINC000035421510,-56.9673533282985,http://zinc15.docking.org/substances/ZINC000035421510.png,#ff8b27,1.5438590562759158,-0.17661604725389485,http://zinc15.docking.org/substances/ZINC000035421510/
ZINC000064836160,#1b85b8,0.6358241872445946,1.857315207975428,-5.304706754966951,ZINC000064836160,-56.8765542887959,http://zinc15.docking.org/substances/ZINC000064836160.png,#cb2636,-1.948113350273152,2.0684045606372234,http://zinc15.docking.org/substances/ZINC000064836160/
ZINC000091425374,#559e83,0.7002241666362533,-0.48104329343342417,-5.70278942277773,ZINC000091425374,-56.8727828363371,http://zinc15.docking.org/substances/ZINC000091425374.png,#ff8b27,0.5567773285660108,-2.582215547808623,http://zinc15.docking.org/substances/ZINC000091425374/
ZINC000077524273,#559e83,1.9729101151494601,0.6882331132421483,-7.217235476468179,ZINC000077524273,-56.868081354037706,http://zinc15.docking.org/substances/ZINC000077524273.png,#cb2636,-1.3731317613446716,2.2236413389535112,http://zinc15.docking.org/substances/ZINC000077524273/
ZINC000015671153,#1b85b8,0.8294455782838357,1.0406577732791225,-5.23280937292391,ZINC000015671153,-56.842774313499795,http://zinc15.docking.org/substances/ZINC000015671153.png,#cb2636,0.09445620987602506,2.292282997103535,http://zinc15.docking.org/substances/ZINC000015671153/
ZINC000002351262,#5a5255,-1.2846130126850783,-0.382007569125598,-5.43378099882281,ZINC000002351262,-56.8407135257512,http://zinc15.docking.org/substances/ZINC000002351262.png,#ff8b27,1.658113857232345,0.7096483810337717,http://zinc15.docking.org/substances/ZINC000002351262/
ZINC000007003325,#5a5255,-0.7208761699650712,-0.23077539117030946,-6.516156673222341,ZINC000007003325,-56.8089598977785,http://zinc15.docking.org/substances/ZINC000007003325.png,#cb2636,-2.6288528464140772,1.3902541497999408,http://zinc15.docking.org/substances/ZINC000007003325/
ZINC000247965700,#5a5255,-1.4102011541057284,-0.2793681726131531,-6.20491953773999,ZINC000247965700,-56.7995111703603,http://zinc15.docking.org/substances/ZINC000247965700.png,#cb2636,-2.073358166486816,2.1130307386360077,http://zinc15.docking.org/substances/ZINC000247965700/
ZINC000299770144,#559e83,1.080936916293677,-1.0589304376758055,-6.48559359297758,ZINC000299770144,-56.794657177095395,http://zinc15.docking.org/substances/ZINC000299770144.png,#cb2636,-2.031687351569276,2.1467758637323957,http://zinc15.docking.org/substances/ZINC000299770144/
ZINC000257354831,#1b85b8,-0.8551501892014758,2.358046544157711,-5.91514787875879,ZINC000257354831,-56.76849529689571,http://zinc15.docking.org/substances/ZINC000257354831.png,#cb2636,-0.43796956882657534,2.973924274304483,http://zinc15.docking.org/substances/ZINC000257354831/
ZINC000534585568,#1b85b8,0.2751820171624986,1.2154945216350903,-5.2966989895278695,ZINC000534585568,-56.7276925641963,http://zinc15.docking.org/substances/ZINC000534585568.png,#cb2636,-1.9236542991311747,-0.5948860942979307,http://zinc15.docking.org/substances/ZINC000534585568/
ZINC000009087678,#5a5255,-0.9250525302632412,-0.7543098574672095,-5.57307796173366,ZINC000009087678,-56.717476542700794,http://zinc15.docking.org/substances/ZINC000009087678.png,#cb2636,0.5217298977729476,0.5896142658277154,http://zinc15.docking.org/substances/ZINC000009087678/
ZINC000077525259,#1b85b8,0.6284775941794694,1.1588233895919384,-5.80068050195615,ZINC000077525259,-56.6537781908992,http://zinc15.docking.org/substances/ZINC000077525259.png,#6abf5a,-3.0967476236850944,0.0003724240899901784,http://zinc15.docking.org/substances/ZINC000077525259/
ZINC000005955345,#ae5a41,-1.8436271865741323,-0.6276688523985918,-5.4338847824981,ZINC000005955345,-56.6445215579988,http://zinc15.docking.org/substances/ZINC000005955345.png,#cb2636,-1.193769852091432,-0.1430511947875124,http://zinc15.docking.org/substances/ZINC000005955345/
ZINC000033034411,#559e83,1.409228349917088,0.28450601755456173,-6.20941058332626,ZINC000033034411,-56.64247972870729,http://zinc15.docking.org/substances/ZINC000033034411.png,#ff8b27,1.8939738408945332,0.10546226357411584,http://zinc15.docking.org/substances/ZINC000033034411/
